PET,AUTO,BABY,DELI,GIFT,MISC,TOYS,DAIRY,BAKERY,FLORAL,ALCOHOL,HOLIDAY,OUTDOOR,PRODUCE,SEAFOOD,ACTIVITY,CLOTHING,COSMETICS,DRY_GOODS,HOUSEHOLD,MEDICATION,ELECTRONICS,FROZEN_FOOD,MEAT_BEEF,MEAT_PORK,CANNED_GOODS,MEAT_OTHER,BULK_PRODUCTS,MEAT_TURKEY,PERSONAL_CARE,GROCERY_STAPLE,MEAT_CHICKEN,MEAT_POULTRY,MEAT_SAUSAGE,SPECIALTY_FOOD,BEVERAGE_WATER,MEDICAL_SUPPLIES,TOBACCO_PRODUCTS,SEASONAL_PRODUCTS,INTERNATIONAL_FOOD,BEVERAGE_NON_WATER,IN_STORE_FOOD_SERVICE,Total
0,0,1,39,2,3,2,112,69,2,11,3,0,167,2,0,0,0,74,76,14,0,52,21,6,38,11,1,6,42,402,32,0,4,0,10,0,0,0,25,45,35,5483.88
7,4,34,75,13,20,6,263,240,10,106,6,6,247,1,1,6,17,108,188,22,7,215,61,24,61,85,4,1,73,1108,30,0,18,0,81,0,0,3,87,637,31,16511.34
6,0,0,48,1,5,0,139,176,8,24,6,1,303,7,1,2,0,38,18,9,0,101,55,22,93,36,10,8,16,390,34,0,39,0,7,0,0,0,131,167,66,7160.12
0,0,3,40,57,12,2,618,205,6,50,16,0,490,0,0,2,9,217,160,5,0,312,92,37,204,52,4,2,132,1212,76,0,13,0,114,0,0,4,112,198,117,17840.96
73,0,7,46,1,1,0,315,88,0,59,3,1,335,27,0,11,0,47,142,16,0,214,57,16,47,19,0,8,88,570,34,2,14,10,210,0,0,0,32,184,13,8379.46
3,2,59,24,10,3,1,393,230,15,139,7,0,695,1,1,0,5,143,33,18,0,187,43,9,56,33,0,4,26,614,24,0,23,427,24,0,0,2,101,375,8,12909.56
7,0,0,17,21,0,0,60,22,0,254,0,0,366,0,0,1,0,5,29,3,0,31,5,0,19,10,4,1,3,189,0,1,3,0,2,0,0,0,18,13,4,5258.11
0,0,0,159,0,0,0,490,93,8,19,1,0,176,41,0,0,3,108,4,1,0,214,13,0,2,0,34,0,1,536,47,0,0,0,0,0,0,0,29,47,40,8610.95
46,0,7,100,12,0,0,516,169,5,5,3,0,390,0,0,3,24,115,197,15,1,157,20,7,86,33,54,2,188,694,6,0,18,9,5,0,0,4,108,306,80,11645.64
0,0,0,1,0,2,0,30,3,0,6,0,0,15,0,0,2,0,1,6,2,0,11,0,0,1,0,0,0,7,34,2,0,0,0,4,0,0,0,0,13,8,388.22
0,75,36,49,10,7,7,449,229,14,187,5,2,148,12,1,1,9,138,344,35,7,342,172,7,132,68,58,2,241,1914,57,0,22,2,170,0,4,1,215,993,71,14277.94
34,0,5,21,13,4,0,265,199,18,32,12,6,716,2,0,2,0,75,233,25,0,95,37,20,100,82,0,0,39,942,4,0,21,0,7,0,0,0,70,288,23,11910.84
816,2,6,44,10,0,0,199,494,0,39,1,2,153,5,0,1,34,93,196,123,0,525,33,23,122,143,0,2,149,1182,10,0,60,0,167,34,0,0,56,133,38,13168.22
81,0,1,2,0,2,0,294,35,1,0,0,4,62,0,0,4,1,6,107,6,0,37,0,10,20,35,1,4,14,212,11,1,5,0,2,0,0,0,37,166,25,4709.74
0,0,3,26,3,1,10,147,74,7,44,8,2,390,3,0,1,7,60,67,3,0,89,13,18,50,4,19,13,22,520,30,4,3,1,31,0,0,2,66,74,33,6789.67
10,1,18,155,116,17,1,389,323,6,32,10,2,318,1,0,4,92,156,464,31,0,380,227,46,44,62,73,1,276,1873,49,2,38,0,136,1,0,0,113,792,122,22132.44
13,0,2,22,61,8,0,188,48,40,40,1,0,465,10,0,0,1,40,81,57,0,72,66,19,32,14,5,25,57,542,52,3,8,18,30,1,0,1,35,45,45,5939.79
5,1,34,64,4,4,16,302,155,14,117,10,1,536,7,0,34,6,72,247,17,2,109,96,24,60,24,9,2,149,758,47,1,3,0,91,0,0,12,123,255,37,10616.02
5,1,65,99,28,19,4,422,321,15,32,26,1,925,9,5,0,15,186,725,21,4,216,201,37,103,77,28,3,163,1761,131,7,56,2,118,0,0,10,327,279,53,21955.26
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23.26
0,0,5,11,0,5,0,165,40,1,62,0,0,641,15,1,1,0,31,8,3,0,48,41,21,55,21,2,2,11,404,19,1,27,0,3,0,0,0,32,25,40,8012.92
4,0,0,11,4,1,0,102,99,0,5,0,0,396,1,0,0,2,33,36,6,0,39,11,3,27,12,0,2,21,198,60,0,1,1,3,1,1,0,22,45,38,4746.19
24,0,2,50,5,1,2,256,193,50,90,2,0,334,2,0,7,2,160,134,14,0,276,72,9,72,99,3,2,28,991,37,5,47,0,86,0,0,0,219,277,77,9980.3
45,5,55,56,15,42,18,415,206,12,15,18,3,782,9,6,84,56,121,307,19,3,216,34,17,106,55,8,5,138,1020,52,0,24,1,26,0,5,17,191,139,47,18791.11
0,5,1,6,0,0,0,29,20,4,0,0,1,23,1,0,0,1,3,1,0,1,20,1,3,12,4,0,3,0,120,6,0,5,0,12,0,1,0,1,39,1,927.87
165,2,7,21,4,1,1,75,40,27,5,0,0,199,5,0,2,5,7,84,20,1,11,6,1,43,9,0,0,43,243,42,0,0,0,24,0,96,1,30,81,1,4912.55
0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.06
9,0,28,22,49,2,0,261,118,6,44,1,0,267,15,0,0,0,56,65,7,0,126,50,23,127,69,0,7,7,616,21,2,35,0,77,0,0,0,16,61,13,10750.25
0,0,1,34,8,4,0,139,148,1,4,4,0,121,11,0,3,1,108,194,7,0,74,11,11,64,30,2,1,62,440,35,0,14,1,60,0,2,0,1,130,46,4277.96
23,0,0,14,1,2,1,139,113,1,6,1,1,83,11,0,0,0,42,60,69,1,125,28,5,33,32,0,1,32,480,7,0,19,0,10,0,0,1,28,111,17,4632.84
54,0,3,20,19,4,4,189,88,2,50,0,5,1053,96,3,2,16,232,225,13,0,115,43,3,42,65,0,68,81,1018,176,0,29,1,88,0,9,1,103,194,80,14766.88
89,0,1,41,26,0,0,267,124,1,0,2,4,371,73,0,7,3,41,127,91,0,136,70,22,107,76,22,0,86,717,19,17,78,18,166,0,0,0,57,80,40,13657.58
205,1,0,20,3,0,2,125,62,7,65,2,0,181,46,0,0,0,125,83,0,0,152,55,21,114,37,0,2,39,304,30,1,29,1,15,0,0,0,6,53,22,7035.81
13,9,0,4,9,1,1,137,461,1,11,3,2,170,28,0,0,0,81,324,7,0,467,111,64,217,52,0,1,55,595,37,0,38,72,75,0,20,0,97,360,122,13633.35
0,0,6,21,6,1,2,74,69,4,37,0,2,219,6,0,1,0,35,51,1,0,76,4,22,57,25,0,5,3,315,91,1,11,0,67,0,0,0,2,369,66,6488.84
1,2,1,53,69,20,2,385,119,10,0,5,0,595,0,1,0,34,87,141,50,0,189,35,0,43,16,1,0,223,913,44,0,0,48,23,0,10,3,25,86,9,13317.59
0,0,1,44,1,2,0,150,109,33,4,0,1,298,32,0,0,4,53,119,12,2,98,19,7,101,24,2,5,15,496,24,0,9,6,24,0,0,0,8,95,30,4108.71
29,3,7,115,13,24,1,411,271,6,43,3,1,306,29,1,2,55,186,282,60,1,380,73,30,92,108,68,0,168,1012,95,0,59,0,85,0,0,0,37,333,132,16428.13
57,0,0,34,8,10,0,427,175,1,35,0,1,269,14,0,0,0,176,115,3,0,367,10,8,62,47,2,3,31,608,37,0,19,0,4,0,0,4,59,52,37,5688.56
22,0,0,37,1,0,0,287,60,0,11,0,0,209,0,0,0,0,167,16,1,0,169,69,32,62,20,1,2,64,1068,93,4,27,18,9,0,0,0,108,157,56,10524.39
0,0,1,42,1,0,1,77,174,2,2,0,0,310,44,0,8,2,56,50,2,0,141,14,18,105,14,7,7,2,433,101,0,50,0,34,0,0,0,11,176,81,6018.75
0,0,0,0,0,0,0,5,0,0,1,0,0,4,0,0,0,0,1,2,0,0,2,2,0,1,0,0,0,3,5,0,0,0,1,0,0,0,0,0,1,0,117.18
0,0,0,8,0,0,1,17,62,1,1,0,0,16,1,0,0,0,6,10,9,1,50,0,0,9,6,0,0,0,127,8,0,5,2,7,0,0,0,3,82,2,1349.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.97
0,0,0,1,0,0,0,4,1,0,1,0,0,8,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,9,1,0,0,1,1,0,0,0,1,0,3,139.73
98,2,30,235,85,4,4,1126,389,32,338,18,16,1543,146,4,6,15,212,577,82,2,349,123,49,244,67,43,46,385,2208,208,20,58,7,141,0,1,19,197,395,251,32794.41
72,1,1,9,2,204,0,88,100,8,3,3,0,102,0,0,0,0,25,50,31,0,122,11,3,49,12,0,0,38,341,37,0,3,1,11,1,2,0,0,115,7,4879.02
8,0,0,93,6,9,6,237,144,2,31,5,0,386,69,0,73,5,24,53,5,1,201,36,11,43,33,25,6,31,601,39,6,15,1,3,0,0,7,57,94,43,7783.51
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.98
5,2,2,12,25,3,1,62,35,1,103,13,1,71,8,3,2,20,14,84,72,0,119,2,0,7,7,1,4,47,347,28,0,1,2,11,0,123,2,28,91,54,5961.73
0,2,2,39,0,6,0,76,81,0,2,0,0,268,1,0,0,2,8,53,26,0,124,2,2,37,19,0,1,70,203,15,0,5,25,2,0,0,0,2,41,9,3642.11
10,1,3,91,8,7,0,267,298,6,66,6,0,492,43,1,4,29,132,175,38,0,203,45,13,49,29,54,0,181,951,36,0,22,5,94,0,3,0,52,269,101,17044.08
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,1,0,0,0,0,5,0,83.7
4,0,67,56,51,2,5,380,121,9,91,5,0,643,7,1,0,2,62,81,20,1,152,10,14,48,20,20,3,88,854,39,0,17,0,19,0,0,4,49,92,10,8834.72
20,1,1,76,10,0,0,186,58,2,25,2,0,166,18,1,2,0,59,106,1,0,167,3,2,148,21,23,3,26,691,37,0,15,2,62,0,0,1,91,283,57,5965.9
0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.95
1,0,5,51,10,0,1,112,53,11,65,6,3,390,21,0,0,2,25,37,6,0,26,4,2,14,3,15,2,26,351,39,3,0,4,18,0,0,0,20,63,19,5188.12
0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,3,120.5
0,0,0,0,4,0,0,125,122,6,8,0,3,126,0,0,0,2,45,19,10,0,52,0,0,6,0,3,0,15,360,0,0,0,0,0,0,18,0,68,51,0,3085.52
17,0,55,62,10,15,4,193,227,7,15,4,2,357,35,0,1,4,71,163,3,0,170,48,64,75,32,0,1,70,435,34,0,22,0,40,0,2,1,10,212,15,8562.06
4,2,2,9,5,8,4,50,38,5,23,1,0,145,10,0,0,2,21,45,24,0,64,6,1,8,7,17,4,50,312,10,0,2,0,3,0,4,0,7,26,32,3227.38
0,0,3,3,3,0,0,14,10,0,4,0,0,17,1,0,0,0,6,3,0,0,1,0,0,1,2,0,0,2,34,4,0,2,0,1,0,0,0,2,7,1,457.82
1,0,2,43,47,0,3,57,51,29,46,0,1,272,39,0,2,4,8,136,3,0,29,14,1,18,8,27,5,54,269,62,0,30,0,17,4,0,0,3,65,30,5681.05
0,1,52,38,3,14,0,123,206,7,19,1,3,301,14,1,1,10,28,87,115,0,296,30,32,136,61,1,0,86,645,3,0,58,5,18,0,0,0,16,46,91,9401.22
0,1,4,14,31,0,1,130,60,10,5,0,0,143,45,0,1,6,43,132,3,0,129,32,2,27,27,2,3,41,397,35,0,10,1,42,0,4,0,34,272,25,4975.78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,14.55
0,2,6,49,5,43,0,139,174,13,9,0,0,155,28,0,1,0,88,236,49,1,485,26,11,87,94,2,5,106,1189,91,0,25,2,43,1,0,0,16,374,125,9868.24
19,1,0,50,8,10,9,251,197,6,71,7,1,315,33,2,2,15,83,120,16,2,341,32,4,138,53,2,4,170,959,45,3,34,6,36,0,37,3,26,300,51,10654.07
12,0,72,49,12,0,8,237,452,3,23,9,2,599,60,0,4,0,118,348,54,0,361,58,7,115,69,0,2,67,916,27,0,50,0,25,0,20,2,1,377,45,10563.52
0,0,5,21,7,0,0,404,108,0,21,0,0,235,0,0,2,0,23,168,19,0,183,11,1,76,15,0,3,159,354,15,0,9,0,54,0,0,0,2,61,21,4757.56
86,1,45,25,15,4,1,240,78,115,63,4,8,527,8,0,3,10,43,189,20,3,138,62,38,78,39,7,2,119,658,41,0,5,0,40,0,15,1,56,131,20,12422.06
35,0,3,196,27,10,1,491,77,34,45,15,10,469,86,0,13,14,41,212,33,0,116,67,36,65,40,28,1,179,686,59,4,23,9,116,2,6,3,20,98,192,18517.2
0,0,0,163,17,0,0,226,148,14,85,0,2,513,11,0,1,6,19,34,5,0,62,17,10,26,30,0,0,25,313,8,0,6,2,9,0,0,0,7,58,25,6846.95
0,0,0,0,3,0,0,67,0,20,7,0,0,375,33,0,0,0,32,4,2,0,25,1,5,2,0,35,1,1,53,0,0,0,0,0,0,0,0,12,8,0,3708.4
41,0,9,58,22,11,4,451,249,11,3,11,2,496,20,0,0,9,202,241,28,0,580,101,38,269,78,0,1,144,1509,58,0,35,0,43,0,5,2,85,218,37,13791.35
0,0,1,11,16,0,0,85,93,7,73,1,0,177,46,0,0,0,35,117,15,0,182,32,20,49,52,0,0,18,564,44,0,34,0,22,0,0,0,15,162,46,6747.69
113,1,13,1,12,30,0,137,146,1,3,1,0,133,8,0,0,8,10,100,31,0,179,0,2,33,54,2,0,71,310,20,0,3,0,38,0,0,1,17,68,23,4589.84
597,5,8,12,9,11,13,123,201,15,4,7,3,240,9,7,2,11,74,232,14,2,177,49,20,53,13,1,1,69,637,21,0,3,0,16,0,152,14,29,255,8,8304.42
0,0,0,4,1,1,0,12,3,2,0,0,0,34,0,1,0,0,1,7,2,0,12,3,0,6,5,3,0,2,51,4,0,1,0,0,0,0,0,0,9,0,710.09
5,0,0,10,3,10,0,186,163,1,72,0,1,185,12,0,0,1,106,51,1,0,179,46,22,185,27,2,16,22,279,49,0,3,11,1,0,8,0,4,7,12,6444.38
45,0,0,79,47,24,0,433,216,29,186,4,6,683,20,2,1,13,144,383,14,0,193,76,38,121,112,0,2,122,1378,85,0,71,8,36,0,0,2,89,243,89,19236.05
30,0,0,35,16,10,4,215,155,20,10,0,3,281,14,0,1,4,79,225,20,1,143,61,1,41,29,7,4,41,625,70,0,28,0,33,0,0,0,30,108,107,6571.68
74,0,26,93,7,28,24,372,186,1,17,36,3,354,12,2,18,1,69,267,86,2,316,15,2,103,46,7,27,69,898,38,0,9,0,31,3,0,13,35,339,136,14545.15
0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,49.94
0,0,0,13,0,1,0,172,43,1,5,0,0,415,132,0,0,0,64,31,6,1,174,35,18,62,42,4,12,19,743,65,3,65,2,33,0,0,0,24,119,53,7755.93
388,7,5,136,23,52,1,333,230,7,70,1,2,468,5,2,1,9,65,281,170,2,350,23,5,60,5,2,0,138,705,29,0,14,2,82,0,47,0,27,316,319,16049.49
95,0,4,32,18,6,0,289,333,23,115,1,3,507,27,1,0,31,80,274,66,0,256,50,6,59,106,5,0,114,960,47,0,30,0,119,0,34,0,23,126,34,13838.79
13,11,33,151,2,10,1,336,249,3,7,0,7,198,1,6,33,15,103,714,105,2,247,72,25,58,56,130,1,138,1118,64,5,33,6,102,0,183,8,25,351,26,16999.04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12.46
0,4,4,10,8,7,0,134,71,0,9,1,2,82,6,0,4,3,32,345,14,0,203,33,14,22,16,4,0,181,468,46,1,21,0,8,0,0,0,0,54,99,5656.98
41,4,103,33,9,5,12,283,197,10,44,4,9,661,17,2,2,38,61,127,46,0,246,34,5,53,27,1,3,126,672,22,0,22,4,25,0,34,0,52,367,13,10170.35
46,0,4,33,7,5,4,296,73,14,12,0,2,179,3,1,5,3,108,60,9,0,135,49,31,52,20,6,14,13,538,35,4,50,4,13,0,0,1,25,135,27,9355.3
0,0,16,21,5,1,2,276,172,5,5,7,0,305,6,1,0,1,100,259,8,0,135,23,17,103,50,1,32,63,640,39,0,37,1,76,0,0,0,11,213,69,7058.39
64,2,4,15,6,10,2,289,76,11,32,4,2,381,11,1,1,29,81,133,18,7,178,3,0,19,2,4,4,140,650,2,0,0,63,24,0,13,2,24,75,43,9759.01
0,0,9,17,11,1,0,188,121,0,12,0,2,376,9,0,0,17,35,307,19,0,225,44,3,11,25,6,3,111,672,58,0,15,0,0,0,0,0,53,109,21,8703.23
0,0,0,40,7,2,0,161,177,2,18,4,2,583,22,0,0,14,69,261,35,9,166,34,1,55,67,6,28,98,1259,51,0,35,1,71,0,0,0,72,176,104,14974.33
2,0,10,14,8,3,2,156,66,8,70,8,11,193,5,0,0,2,32,69,5,0,112,5,4,51,26,2,9,22,372,29,0,5,8,17,0,0,2,35,79,25,5411.13
15,0,0,19,4,0,0,280,73,4,3,0,0,53,1,0,0,0,41,15,8,0,231,1,1,68,16,0,1,15,348,2,0,12,5,36,0,0,0,13,65,23,3109.53
0,0,16,19,1,1,0,28,98,0,6,5,1,218,21,0,0,0,11,41,0,0,122,10,0,3,8,3,0,1,318,34,0,2,0,8,0,0,0,3,44,35,3585.76
0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,35.12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.99
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.48
33,3,6,67,36,16,3,351,175,14,39,11,1,312,26,4,2,19,107,210,35,1,527,84,4,129,35,2,3,122,843,36,3,31,0,36,0,4,0,86,230,88,15295.23
126,13,3,43,2,0,0,540,139,1,13,1,2,201,12,1,6,0,86,208,56,0,579,26,22,78,67,4,3,66,877,43,23,49,7,23,0,0,0,81,408,111,13137.89
0,0,0,2,2,0,0,9,3,3,9,0,0,43,0,0,0,1,5,9,1,0,0,0,0,4,6,0,1,8,41,5,0,1,0,1,0,0,0,4,2,6,605.92
16,0,3,24,36,10,26,444,160,5,65,9,12,390,0,3,6,10,128,232,34,0,202,86,9,169,69,2,1,142,1115,19,0,30,22,10,0,0,6,45,154,35,13162.52
13,1,1,40,6,0,0,139,58,2,7,3,1,295,31,1,0,2,41,84,3,0,154,36,13,72,32,1,3,52,639,34,0,17,10,21,0,0,0,28,57,27,9013.14
66,1,0,50,5,1,3,208,206,8,2,2,3,367,11,1,5,0,27,89,26,0,296,0,0,68,33,0,0,27,973,2,0,5,12,0,0,0,1,3,156,61,8153.25
0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,2,0,101.72
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,81.27
3,0,2,0,4,0,0,2,0,1,0,0,0,0,0,0,3,0,3,0,3,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,3,1,277.31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59
53,0,2,19,20,46,0,273,88,20,27,3,14,603,87,1,1,4,7,81,5,0,145,2,1,22,9,69,10,55,696,41,3,14,9,16,1,0,0,21,54,470,14024.32
70,0,0,27,12,6,0,103,48,1,33,4,4,267,0,0,2,6,16,196,15,1,106,29,17,16,6,2,11,111,491,18,0,20,1,51,0,0,0,36,129,12,10268
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.31
0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,53.9
9,0,9,40,12,0,0,80,128,3,8,0,0,194,22,0,0,0,55,15,8,0,158,60,31,84,54,0,6,5,465,44,0,37,4,10,0,0,0,8,115,20,7549.95
4,4,6,20,1,3,4,119,49,7,4,1,0,195,0,0,2,4,36,38,16,0,14,39,6,50,34,4,8,22,368,35,0,21,4,48,0,0,0,17,142,19,5612.81
0,1,51,17,29,3,0,163,33,4,8,0,2,591,32,0,1,5,47,108,15,0,145,5,4,36,31,1,14,77,410,44,2,13,2,5,0,0,1,63,113,10,7259.48
0,1,0,2,18,1,0,109,22,14,71,1,1,229,31,0,1,2,41,86,14,0,65,21,9,22,14,5,0,30,396,38,14,8,1,45,0,0,0,27,64,35,5425.99
7,2,1,9,0,5,1,59,93,0,0,1,0,57,7,3,3,0,15,49,2,2,79,15,2,15,21,5,0,14,216,4,0,0,0,8,0,77,0,30,335,35,6920.92
15,5,15,87,8,2,3,254,81,10,79,3,5,288,4,4,9,22,139,138,95,2,303,87,17,115,57,2,10,113,871,37,0,1,68,138,0,0,7,26,306,8,12229.57
0,0,1,6,22,3,0,189,13,0,5,1,0,397,8,0,0,1,26,62,15,0,94,16,3,31,10,9,6,54,491,15,0,9,0,5,0,0,0,24,92,10,5715.99
46,1,14,9,62,11,0,310,47,22,2,2,3,733,31,0,1,8,44,233,54,0,274,10,11,38,17,13,15,101,578,26,0,6,16,100,0,0,1,22,41,64,10721.95
2,0,0,5,12,1,2,342,105,0,52,0,0,784,1,0,1,10,37,37,7,0,95,6,9,31,14,10,8,17,538,2,1,9,0,6,0,0,1,47,25,98,7970
0,11,72,25,26,13,0,94,159,2,40,14,2,300,91,3,1,3,63,258,20,2,331,33,10,68,54,1,20,79,1008,88,2,28,8,100,0,0,0,15,352,93,12032.15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17.24
153,2,6,139,45,2,2,313,177,12,14,0,3,277,29,1,1,23,129,392,38,0,285,84,10,124,122,81,5,137,992,37,0,3,0,15,1,2,0,115,200,24,19992.67
0,0,1,51,7,2,0,110,169,1,0,2,0,87,14,0,0,0,73,144,2,0,146,39,14,96,29,12,4,67,592,14,0,18,21,0,0,0,0,6,102,7,7908.79
7,0,0,18,1,1,0,41,78,3,23,0,0,133,3,1,0,4,34,44,3,0,80,58,28,40,25,12,1,19,299,23,0,17,0,49,0,0,0,62,66,5,3159.13
14,2,4,22,0,3,1,171,87,9,55,0,0,446,26,0,1,1,63,31,7,0,173,17,1,64,31,3,8,33,656,7,0,6,27,97,0,2,2,107,373,36,8097.35
0,5,0,3,4,1,0,35,61,0,154,0,0,43,0,0,3,2,0,79,17,6,383,0,0,16,0,12,0,286,850,135,0,0,36,123,0,0,0,26,256,33,5187.86
1,0,2,9,1,1,0,143,44,3,31,3,1,269,1,0,2,2,19,39,2,0,61,24,5,26,7,1,1,18,260,11,0,10,0,30,0,0,0,16,40,1,2689.02
11,14,27,63,17,5,4,336,182,37,179,7,2,948,19,1,3,7,121,251,36,2,330,60,19,42,33,4,1,137,1309,117,1,6,4,103,0,184,5,123,324,150,17770.23
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,43.47
7,3,1,4,1,9,0,140,10,2,44,2,2,393,8,3,6,9,14,71,37,0,44,7,5,13,6,1,11,63,443,6,0,4,4,56,0,0,0,55,89,27,5478.21
187,0,318,1,7,3,0,313,98,1,65,0,2,637,38,1,0,2,126,137,28,1,554,9,4,131,24,9,1,90,814,18,0,5,59,86,0,0,0,87,130,119,9981.31
109,7,3,38,7,3,0,247,37,0,443,1,2,260,29,2,1,1,14,215,141,0,308,7,2,26,12,5,1,118,532,5,0,3,39,393,0,0,0,60,286,102,15832.27
5,0,175,66,2,3,3,229,201,2,34,4,0,73,0,0,0,0,25,56,50,3,267,22,13,21,19,0,0,61,830,4,0,14,0,14,0,14,3,21,352,6,10767.04
37,5,5,6,1,4,0,60,55,1,3,0,2,330,20,0,0,0,13,75,5,0,25,12,17,36,17,1,0,95,232,64,0,3,0,41,0,0,0,26,186,0,4599.1
4,0,0,110,17,2,0,238,212,0,9,0,0,400,3,0,0,2,113,76,18,0,377,29,4,267,191,2,77,34,1053,62,2,43,0,2,0,0,0,50,101,38,9871.31
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,2,0,0,0,0,1,0,84.44
0,0,5,0,0,0,0,56,15,0,6,0,1,363,0,0,4,0,2,140,66,0,12,5,0,27,8,0,0,45,216,10,0,0,0,0,0,0,0,116,108,0,3795.99
1,0,2,9,7,0,0,249,200,2,186,0,0,626,59,1,0,0,29,57,19,0,197,33,24,48,17,1,2,49,468,118,0,0,0,2,0,0,0,5,37,181,12887.83
0,0,86,33,10,2,2,261,111,5,11,0,0,249,14,0,0,0,107,128,13,0,213,6,13,77,13,0,5,41,754,37,0,3,9,34,0,2,2,63,159,28,9552.55
0,0,0,1,0,0,0,2,1,0,1,0,0,3,0,0,0,0,4,0,0,0,3,1,0,2,0,0,2,0,18,0,0,1,0,0,0,0,0,2,2,0,131.2
34,0,0,5,3,3,0,245,173,1,0,1,1,343,0,0,14,3,44,171,2,0,11,202,19,125,97,2,0,68,431,84,31,73,0,90,0,0,0,62,121,8,12590.07
6,0,2,36,2,0,0,235,104,0,71,3,0,540,13,0,0,3,188,94,19,0,124,18,9,64,12,3,3,36,507,19,2,3,0,50,0,1,0,47,98,24,7282.74
40,3,3,60,11,15,10,352,288,19,73,11,1,154,3,1,25,12,92,126,17,12,236,51,6,48,40,19,0,113,1351,52,0,18,3,46,0,65,6,44,354,71,11535.82
1,1,1,4,3,0,0,12,15,0,11,1,1,22,7,0,2,0,21,27,5,0,15,6,5,6,3,0,3,5,89,1,0,3,0,4,0,4,0,12,30,9,1430.54
0,0,49,54,2,14,1,358,145,14,1,2,0,299,9,0,0,0,50,138,6,0,164,10,6,44,75,5,7,14,1058,69,0,55,1,24,0,0,2,186,184,13,8089.44
